subject,my_mac,their_mac,rssi,local_time
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-91,1683294348
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683294348
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-94,1683294348
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-92,1683294348
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-68,1683294348
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-90,1683294378
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-87,1683294378
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-68,1683294378
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-99,1683294378
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-98,1683294408
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-97,1683294408
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-97,1683294408
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-68,1683294408
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-97,1683294408
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-98,1683294439
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-96,1683294439
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-68,1683294439
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-98,1683294439
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-94,1683294469
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-91,1683294469
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-92,1683294469
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-96,1683294469
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-85,1683294469
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-89,1683294469
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-97,1683294500
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-90,1683294500
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-95,1683294500
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-89,1683294500
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-95,1683294500
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-89,1683294500
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-97,1683294500
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-88,1683294500
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-96,1683294530
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-89,1683294530
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-88,1683294530
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-93,1683294530
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-89,1683294530
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-88,1683294530
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-87,1683294530
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-95,1683294530
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-84,1683294530
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-95,1683294560
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-87,1683294560
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-88,1683294560
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-93,1683294560
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-93,1683294560
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-94,1683294560
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-89,1683294560
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-93,1683294560
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-93,1683294560
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-86,1683294590
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-90,1683294590
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-81,1683294590
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-97,1683294590
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-69,1683294590
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-95,1683294621
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-69,1683294621
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-69,1683294651
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-93,1683294651
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-95,1683294651
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-94,1683294681
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-70,1683294681
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-92,1683294711
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-92,1683294711
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-67,1683294711
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-93,1683294711
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:96,-94,1683294711
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:96,-96,1683294742
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-95,1683294742
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-95,1683294742
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-88,1683294742
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-81,1683294772
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-97,1683294772
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-87,1683294802
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-99,1683294802
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-96,1683294802
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-94,1683294802
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-87,1683294802
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-94,1683294802
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-92,1683294802
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:96,-96,1683294833
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-94,1683294833
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-98,1683294833
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-87,1683294833
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-92,1683294833
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-99,1683294833
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-90,1683294833
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-85,1683294863
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-93,1683294863
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-96,1683294863
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-91,1683294863
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-84,1683294893
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-96,1683294893
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-92,1683294893
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-99,1683294893
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-90,1683294893
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-90,1683294893
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-92,1683294923
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-96,1683294923
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-93,1683294923
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-95,1683294923
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-90,1683294923
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-96,1683294923
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-95,1683294923
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-94,1683294923
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-97,1683294953
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-94,1683294953
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-97,1683294953
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-97,1683294953
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-97,1683294953
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-87,1683294953
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-88,1683294953
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-91,1683294953
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-98,1683294983
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-87,1683294983
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-95,1683294983
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-81,1683294983
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-82,1683294983
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-96,1683295013
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-88,1683295013
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-91,1683295013
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-91,1683295013
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-94,1683295013
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-86,1683295013
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-99,1683295013
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-74,1683295044
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-85,1683295074
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683295074
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-84,1683295074
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-76,1683295074
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-93,1683295074
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-93,1683295104
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-86,1683295104
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-74,1683295104
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-98,1683295104
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-90,1683295134
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-75,1683295134
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-89,1683295164
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-89,1683295164
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-93,1683295164
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-90,1683295195
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-82,1683295195
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-89,1683295225
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-90,1683295225
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-95,1683295225
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-90,1683295255
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-87,1683295286
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-95,1683295286
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-97,1683295286
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-87,1683295286
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-94,1683295286
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-86,1683295286
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-87,1683295286
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-95,1683295316
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-92,1683295316
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-92,1683295316
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-90,1683295316
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-89,1683295316
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-80,1683295316
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-93,1683295346
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-94,1683295346
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-91,1683295346
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-94,1683295346
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-81,1683295346
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-99,1683295346
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-93,1683295346
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-91,1683295346
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-97,1683295346
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-84,1683295376
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D3,-100,1683295376
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-91,1683295376
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-97,1683295376
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-100,1683295376
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-77,1683295376
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-87,1683295376
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-97,1683295376
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-95,1683295406
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-93,1683295406
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-89,1683295406
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-82,1683295406
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-95,1683295437
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-85,1683295437
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-89,1683295437
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-90,1683295467
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-76,1683295467
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-91,1683295467
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-96,1683295467
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-90,1683295497
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-97,1683295497
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-73,1683295497
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-89,1683295497
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C1,-95,1683295497
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683295527
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-97,1683295527
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-82,1683295527
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-95,1683295527
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-97,1683295557
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-87,1683295557
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-96,1683295557
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-85,1683295587
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-78,1683295587
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C1,-97,1683295587
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C1,-97,1683295618
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-80,1683295618
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-79,1683295648
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-93,1683295648
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-89,1683295648
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-87,1683295648
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-79,1683295679
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-78,1683295709
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-79,1683295739
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-78,1683295769
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-99,1683295769
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-78,1683295799
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-96,1683295799
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-91,1683295829
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-71,1683295829
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-91,1683295859
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-71,1683295859
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-99,1683295890
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683295890
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-71,1683295890
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-91,1683295920
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-72,1683295920
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-97,1683295950
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-96,1683295950
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C1,-99,1683295950
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-90,1683295980
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C1,-98,1683296011
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C1,-99,1683296041
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-83,1683296071
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-98,1683296132
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-90,1683296132
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-81,1683296132
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-71,1683296132
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-85,1683296162
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683296162
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-93,1683296192
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-98,1683296192
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-85,1683296192
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-85,1683296222
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-99,1683296222
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683296222
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-93,1683296252
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-88,1683296313
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683296313
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-77,1683296343
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-84,1683296343
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-94,1683296343
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-93,1683296404
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-93,1683296434
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-82,1683296434
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-71,1683296434
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-90,1683296434
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-97,1683296465
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-92,1683296465
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-66,1683296465
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D3,-95,1683296465
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-78,1683296465
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-91,1683296465
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-72,1683296495
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-89,1683296495
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-89,1683296495
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-89,1683296495
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-74,1683296525
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-70,1683296525
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-83,1683296555
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-71,1683296555
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-78,1683296586
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-83,1683296586
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-90,1683296586
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-72,1683296616
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-82,1683296646
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-55,1683296646
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-72,1683296676
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-87,1683296676
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-84,1683296707
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-77,1683296707
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-90,1683296707
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-79,1683296707
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-97,1683296707
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-80,1683296707
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-84,1683296737
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-84,1683296737
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-89,1683296737
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-91,1683296737
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-80,1683296737
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-78,1683296767
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-92,1683296767
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-95,1683296767
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-87,1683296767
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-82,1683296767
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-97,1683296767
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-87,1683296798
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-85,1683296798
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-93,1683296798
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-95,1683296828
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-91,1683296858
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-96,1683296919
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-97,1683296919
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-96,1683296919
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-87,1683296919
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-83,1683296950
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-85,1683296950
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-84,1683296950
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-96,1683296950
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:D6,-87,1683296950
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-72,1683296980
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-86,1683296980
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-95,1683296980
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-91,1683296980
