subject,my_mac,data_type,data_value,local_time
,6C:B2:FD:CE:31:0C,xl,0.00,1683347818
,6C:B2:FD:CE:31:0C,xl,0.00,1683347884
,6C:B2:FD:CE:31:0C,xl,0.00,1683347948
,6C:B2:FD:CE:31:0C,xl,0.00,1683348008
,6C:B2:FD:CE:31:0C,xl,0.00,1683348073
,6C:B2:FD:CE:31:0C,deg_c,17.75,1683348161
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683348161
,6C:B2:FD:CE:31:0C,xl,0.00,1683348137
,6C:B2:FD:CE:31:0C,xl,0.00,1683348198
,6C:B2:FD:CE:31:0C,xl,0.00,1683348261
,6C:B2:FD:CE:31:0C,xl,0.00,1683348322
,6C:B2:FD:CE:31:0C,xl,0.00,1683348383
,6C:B2:FD:CE:31:0C,deg_c,17.75,1683348461
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683348461
,6C:B2:FD:CE:31:0C,xl,0.00,1683348444
,6C:B2:FD:CE:31:0C,xl,0.00,1683348505
,6C:B2:FD:CE:31:0C,xl,0.00,1683348566
,6C:B2:FD:CE:31:0C,xl,0.00,1683348626
,6C:B2:FD:CE:31:0C,xl,0.00,1683348686
,6C:B2:FD:CE:31:0C,deg_c,19.75,1683348761
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683348761
,6C:B2:FD:CE:31:0C,xl,0.00,1683348747
,6C:B2:FD:CE:31:0C,xl,0.00,1683348813
,6C:B2:FD:CE:31:0C,xl,0.00,1683348875
,6C:B2:FD:CE:31:0C,xl,0.00,1683348936
,6C:B2:FD:CE:31:0C,xl,0.00,1683348996
,6C:B2:FD:CE:31:0C,deg_c,20.00,1683349061
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683349061
,6C:B2:FD:CE:31:0C,xl,0.00,1683349057
,6C:B2:FD:CE:31:0C,xl,0.00,1683349117
,6C:B2:FD:CE:31:0C,xl,0.00,1683349177
,6C:B2:FD:CE:31:0C,xl,0.00,1683349239
,6C:B2:FD:CE:31:0C,xl,0.00,1683349300
,6C:B2:FD:CE:31:0C,deg_c,18.50,1683349361
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683349361
,6C:B2:FD:CE:31:0C,xl,0.00,1683349360
,6C:B2:FD:CE:31:0C,xl,0.00,1683349425
,6C:B2:FD:CE:31:0C,xl,0.00,1683349486
,6C:B2:FD:CE:31:0C,xl,0.00,1683349546
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683349661
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683349661
,6C:B2:FD:CE:31:0C,xl,0.00,1683349611
,6C:B2:FD:CE:31:0C,xl,0.00,1683349671
,6C:B2:FD:CE:31:0C,xl,0.00,1683349731
,6C:B2:FD:CE:31:0C,xl,0.00,1683349792
,6C:B2:FD:CE:31:0C,xl,0.00,1683349852
,6C:B2:FD:CE:31:0C,deg_c,17.25,1683349961
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683349961
,6C:B2:FD:CE:31:0C,xl,0.00,1683349912
,6C:B2:FD:CE:31:0C,xl,0.00,1683349973
,6C:B2:FD:CE:31:0C,xl,0.00,1683350033
,6C:B2:FD:CE:31:0C,xl,0.00,1683350094
,6C:B2:FD:CE:31:0C,xl,0.00,1683350155
,6C:B2:FD:CE:31:0C,deg_c,17.25,1683350261
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683350261
,6C:B2:FD:CE:31:0C,xl,0.00,1683350215
,6C:B2:FD:CE:31:0C,xl,0.00,1683350276
,6C:B2:FD:CE:31:0C,xl,0.00,1683350336
,6C:B2:FD:CE:31:0C,xl,0.00,1683350397
,6C:B2:FD:CE:31:0C,xl,0.00,1683350458
,6C:B2:FD:CE:31:0C,deg_c,16.75,1683350561
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683350561
,6C:B2:FD:CE:31:0C,xl,0.00,1683350519
,6C:B2:FD:CE:31:0C,xl,0.00,1683350580
,6C:B2:FD:CE:31:0C,xl,0.00,1683350640
,6C:B2:FD:CE:31:0C,xl,0.00,1683350704
,6C:B2:FD:CE:31:0C,xl,0.00,1683350768
,6C:B2:FD:CE:31:0C,deg_c,16.50,1683350861
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683350861
,6C:B2:FD:CE:31:0C,xl,0.00,1683350835
,6C:B2:FD:CE:31:0C,xl,0.00,1683350902
,6C:B2:FD:CE:31:0C,xl,0.00,1683350965
,6C:B2:FD:CE:31:0C,xl,0.00,1683351027
,6C:B2:FD:CE:31:0C,xl,0.00,1683351088
,6C:B2:FD:CE:31:0C,deg_c,16.25,1683351161
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683351161
,6C:B2:FD:CE:31:0C,xl,0.00,1683351151
,6C:B2:FD:CE:31:0C,xl,0.00,1683351211
,6C:B2:FD:CE:31:0C,xl,0.00,1683351272
,6C:B2:FD:CE:31:0C,xl,0.00,1683351332
,6C:B2:FD:CE:31:0C,xl,0.00,1683351392
,6C:B2:FD:CE:31:0C,deg_c,17.75,1683351461
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683351461
,6C:B2:FD:CE:31:0C,xl,0.00,1683351452
,6C:B2:FD:CE:31:0C,xl,0.00,1683351513
,6C:B2:FD:CE:31:0C,xl,0.00,1683351573
,6C:B2:FD:CE:31:0C,xl,0.00,1683351634
,6C:B2:FD:CE:31:0C,xl,0.00,1683351694
,6C:B2:FD:CE:31:0C,deg_c,18.25,1683351761
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683351761
,6C:B2:FD:CE:31:0C,xl,0.00,1683351754
,6C:B2:FD:CE:31:0C,xl,0.00,1683351816
,6C:B2:FD:CE:31:0C,xl,0.00,1683351876
,6C:B2:FD:CE:31:0C,xl,0.00,1683351937
,6C:B2:FD:CE:31:0C,xl,0.00,1683351999
,6C:B2:FD:CE:31:0C,deg_c,18.25,1683352061
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683352061
,6C:B2:FD:CE:31:0C,xl,0.00,1683352060
,6C:B2:FD:CE:31:0C,xl,0.00,1683352124
,6C:B2:FD:CE:31:0C,xl,0.00,1683352188
,6C:B2:FD:CE:31:0C,xl,0.00,1683352248
,6C:B2:FD:CE:31:0C,deg_c,19.25,1683352361
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683352361
,6C:B2:FD:CE:31:0C,xl,0.00,1683352312
,6C:B2:FD:CE:31:0C,xl,0.00,1683352373
,6C:B2:FD:CE:31:0C,xl,0.00,1683352435
,6C:B2:FD:CE:31:0C,xl,0.00,1683352496
,6C:B2:FD:CE:31:0C,xl,0.00,1683352556
,6C:B2:FD:CE:31:0C,deg_c,18.00,1683352661
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683352661
,6C:B2:FD:CE:31:0C,xl,0.00,1683352616
,6C:B2:FD:CE:31:0C,xl,0.00,1683352677
,6C:B2:FD:CE:31:0C,xl,0.00,1683352737
,6C:B2:FD:CE:31:0C,xl,0.00,1683352798
,6C:B2:FD:CE:31:0C,xl,0.00,1683352859
,6C:B2:FD:CE:31:0C,deg_c,17.75,1683352961
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683352961
,6C:B2:FD:CE:31:0C,xl,0.00,1683352920
,6C:B2:FD:CE:31:0C,xl,0.00,1683352997
,6C:B2:FD:CE:31:0C,xl,0.00,1683353067
,6C:B2:FD:CE:31:0C,xl,0.00,1683353148
,6C:B2:FD:CE:31:0C,deg_c,17.50,1683353261
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683353261
,6C:B2:FD:CE:31:0C,xl,0.00,1683353220
,6C:B2:FD:CE:31:0C,xl,0.00,1683353293
,6C:B2:FD:CE:31:0C,xl,0.00,1683353359
,6C:B2:FD:CE:31:0C,xl,0.00,1683353425
,6C:B2:FD:CE:31:0C,xl,0.00,1683353487
,6C:B2:FD:CE:31:0C,deg_c,17.25,1683353561
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683353561
,6C:B2:FD:CE:31:0C,xl,0.00,1683353552
,6C:B2:FD:CE:31:0C,xl,0.00,1683353621
,6C:B2:FD:CE:31:0C,xl,0.00,1683353681
,6C:B2:FD:CE:31:0C,xl,0.00,1683353746
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683353861
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683353861
,6C:B2:FD:CE:31:0C,xl,0.00,1683353810
,6C:B2:FD:CE:31:0C,xl,0.00,1683353880
,6C:B2:FD:CE:31:0C,xl,0.00,1683353952
,6C:B2:FD:CE:31:0C,xl,0.00,1683354021
,6C:B2:FD:CE:31:0C,xl,0.00,1683354099
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683354161
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683354161
,6C:B2:FD:CE:31:0C,xl,0.00,1683354162
,6C:B2:FD:CE:31:0C,xl,0.00,1683354226
,6C:B2:FD:CE:31:0C,xl,0.00,1683354288
,6C:B2:FD:CE:31:0C,xl,0.00,1683354355
,6C:B2:FD:CE:31:0C,deg_c,17.50,1683354461
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683354461
,6C:B2:FD:CE:31:0C,xl,0.00,1683354421
,6C:B2:FD:CE:31:0C,xl,0.00,1683354490
,6C:B2:FD:CE:31:0C,xl,0.00,1683354557
,6C:B2:FD:CE:31:0C,xl,0.00,1683354662
,6C:B2:FD:CE:31:0C,deg_c,17.50,1683354761
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683354761
,6C:B2:FD:CE:31:0C,xl,0.00,1683354732
,6C:B2:FD:CE:31:0C,xl,0.00,1683354795
,6C:B2:FD:CE:31:0C,xl,0.00,1683354953
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683355061
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683355061
,6C:B2:FD:CE:31:0C,xl,0.00,1683355022
,6C:B2:FD:CE:31:0C,xl,0.00,1683355104
,6C:B2:FD:CE:31:0C,xl,0.00,1683355169
,6C:B2:FD:CE:31:0C,xl,0.00,1683355232
,6C:B2:FD:CE:31:0C,deg_c,16.75,1683355361
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683355361
,6C:B2:FD:CE:31:0C,xl,0.00,1683355316
,6C:B2:FD:CE:31:0C,xl,0.00,1683355379
,6C:B2:FD:CE:31:0C,xl,0.00,1683355480
,6C:B2:FD:CE:31:0C,xl,0.00,1683355545
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683355661
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683355661
,6C:B2:FD:CE:31:0C,xl,0.00,1683355608
,6C:B2:FD:CE:31:0C,xl,0.00,1683355671
,6C:B2:FD:CE:31:0C,xl,0.00,1683355741
,6C:B2:FD:CE:31:0C,xl,0.00,1683355801
,6C:B2:FD:CE:31:0C,xl,0.00,1683355885
,6C:B2:FD:CE:31:0C,deg_c,17.25,1683355961
,6C:B2:FD:CE:31:0C,vbatt,3.80,1683355961
,6C:B2:FD:CE:31:0C,xl,0.00,1683355945
,6C:B2:FD:CE:31:0C,xl,0.00,1683356009
,6C:B2:FD:CE:31:0C,xl,0.00,1683356073
,6C:B2:FD:CE:31:0C,xl,0.00,1683356137
,6C:B2:FD:CE:31:0C,xl,0.00,1683356199
,6C:B2:FD:CE:31:0C,deg_c,17.50,1683356261
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683356261
,6C:B2:FD:CE:31:0C,xl,0.00,1683356265
,6C:B2:FD:CE:31:0C,xl,0.00,1683356328
,6C:B2:FD:CE:31:0C,xl,0.00,1683356479
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683356561
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683356561
,6C:B2:FD:CE:31:0C,xl,0.00,1683356541
,6C:B2:FD:CE:31:0C,xl,0.00,1683356602
,6C:B2:FD:CE:31:0C,xl,0.00,1683356665
,6C:B2:FD:CE:31:0C,xl,0.00,1683356731
,6C:B2:FD:CE:31:0C,xl,0.00,1683356796
,6C:B2:FD:CE:31:0C,deg_c,17.50,1683356861
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683356861
,6C:B2:FD:CE:31:0C,xl,0.00,1683356865
,6C:B2:FD:CE:31:0C,xl,0.00,1683356941
,6C:B2:FD:CE:31:0C,xl,0.00,1683357005
,6C:B2:FD:CE:31:0C,xl,0.00,1683357066
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683357161
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683357161
,6C:B2:FD:CE:31:0C,xl,0.00,1683357163
,6C:B2:FD:CE:31:0C,xl,0.00,1683357225
,6C:B2:FD:CE:31:0C,xl,0.00,1683357289
,6C:B2:FD:CE:31:0C,xl,0.00,1683357355
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683357461
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683357461
,6C:B2:FD:CE:31:0C,xl,0.00,1683357499
,6C:B2:FD:CE:31:0C,xl,0.00,1683357560
,6C:B2:FD:CE:31:0C,xl,0.00,1683357620
,6C:B2:FD:CE:31:0C,xl,0.00,1683357680
,6C:B2:FD:CE:31:0C,deg_c,16.75,1683357761
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683357761
,6C:B2:FD:CE:31:0C,xl,0.00,1683357750
,6C:B2:FD:CE:31:0C,xl,0.00,1683357813
,6C:B2:FD:CE:31:0C,xl,0.00,1683357879
,6C:B2:FD:CE:31:0C,xl,0.00,1683357944
,6C:B2:FD:CE:31:0C,deg_c,16.00,1683358061
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683358061
,6C:B2:FD:CE:31:0C,xl,0.00,1683358025
,6C:B2:FD:CE:31:0C,xl,0.00,1683358087
,6C:B2:FD:CE:31:0C,xl,0.00,1683358148
,6C:B2:FD:CE:31:0C,xl,0.00,1683358209
,6C:B2:FD:CE:31:0C,xl,0.00,1683358275
,6C:B2:FD:CE:31:0C,deg_c,16.25,1683358361
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683358361
,6C:B2:FD:CE:31:0C,xl,0.00,1683358340
,6C:B2:FD:CE:31:0C,xl,0.00,1683358418
,6C:B2:FD:CE:31:0C,xl,0.00,1683358478
,6C:B2:FD:CE:31:0C,xl,0.00,1683358539
,6C:B2:FD:CE:31:0C,xl,0.00,1683358600
,6C:B2:FD:CE:31:0C,deg_c,16.25,1683358661
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683358661
,6C:B2:FD:CE:31:0C,xl,0.00,1683358665
,6C:B2:FD:CE:31:0C,xl,0.00,1683358726
,6C:B2:FD:CE:31:0C,xl,0.00,1683358787
,6C:B2:FD:CE:31:0C,xl,0.00,1683358847
,6C:B2:FD:CE:31:0C,deg_c,17.50,1683358961
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683358961
,6C:B2:FD:CE:31:0C,xl,0.00,1683358907
,6C:B2:FD:CE:31:0C,xl,0.00,1683358968
,6C:B2:FD:CE:31:0C,xl,0.00,1683359028
,6C:B2:FD:CE:31:0C,xl,0.00,1683359088
,6C:B2:FD:CE:31:0C,xl,0.00,1683359149
,6C:B2:FD:CE:31:0C,deg_c,18.00,1683359261
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683359261
,6C:B2:FD:CE:31:0C,xl,0.00,1683359209
,6C:B2:FD:CE:31:0C,xl,0.00,1683359269
,6C:B2:FD:CE:31:0C,xl,0.00,1683359330
,6C:B2:FD:CE:31:0C,xl,0.00,1683359390
,6C:B2:FD:CE:31:0C,xl,0.00,1683359451
,6C:B2:FD:CE:31:0C,deg_c,16.25,1683359561
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683359561
,6C:B2:FD:CE:31:0C,xl,0.00,1683359512
,6C:B2:FD:CE:31:0C,xl,0.00,1683359573
,6C:B2:FD:CE:31:0C,xl,0.00,1683359633
,6C:B2:FD:CE:31:0C,xl,0.00,1683359695
,6C:B2:FD:CE:31:0C,xl,0.00,1683359755
,6C:B2:FD:CE:31:0C,deg_c,15.00,1683359861
,6C:B2:FD:CE:31:0C,vbatt,3.79,1683359861
,6C:B2:FD:CE:31:0C,xl,0.00,1683359816
,6C:B2:FD:CE:31:0C,xl,0.00,1683359876
,6C:B2:FD:CE:31:0C,xl,0.00,1683359937
,6C:B2:FD:CE:31:0C,xl,0.00,1683359997
,6C:B2:FD:CE:31:0C,xl,0.00,1683360059
,6C:B2:FD:CE:31:0C,deg_c,15.50,1683360161
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683360161
,6C:B2:FD:CE:31:0C,xl,0.00,1683360119
,6C:B2:FD:CE:31:0C,xl,0.00,1683360179
,6C:B2:FD:CE:31:0C,xl,0.00,1683360243
,6C:B2:FD:CE:31:0C,xl,0.00,1683360305
,6C:B2:FD:CE:31:0C,xl,0.00,1683360367
,6C:B2:FD:CE:31:0C,deg_c,16.00,1683360461
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683360461
,6C:B2:FD:CE:31:0C,xl,0.00,1683360428
,6C:B2:FD:CE:31:0C,xl,0.00,1683360488
,6C:B2:FD:CE:31:0C,xl,0.00,1683360549
,6C:B2:FD:CE:31:0C,xl,0.00,1683360609
,6C:B2:FD:CE:31:0C,xl,0.00,1683360669
,6C:B2:FD:CE:31:0C,deg_c,15.50,1683360761
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683360761
,6C:B2:FD:CE:31:0C,xl,0.00,1683360730
,6C:B2:FD:CE:31:0C,xl,0.00,1683360790
,6C:B2:FD:CE:31:0C,xl,0.00,1683360850
,6C:B2:FD:CE:31:0C,xl,0.00,1683360913
,6C:B2:FD:CE:31:0C,xl,0.00,1683360973
,6C:B2:FD:CE:31:0C,deg_c,16.00,1683361061
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683361061
,6C:B2:FD:CE:31:0C,xl,0.00,1683361034
,6C:B2:FD:CE:31:0C,xl,0.00,1683361094
,6C:B2:FD:CE:31:0C,xl,0.00,1683361154
,6C:B2:FD:CE:31:0C,xl,0.00,1683361215
,6C:B2:FD:CE:31:0C,xl,0.00,1683361276
,6C:B2:FD:CE:31:0C,deg_c,15.00,1683361361
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683361361
,6C:B2:FD:CE:31:0C,xl,0.00,1683361337
,6C:B2:FD:CE:31:0C,xl,0.00,1683361397
,6C:B2:FD:CE:31:0C,xl,0.00,1683361458
,6C:B2:FD:CE:31:0C,xl,0.00,1683361518
,6C:B2:FD:CE:31:0C,xl,0.00,1683361578
,6C:B2:FD:CE:31:0C,deg_c,16.50,1683361661
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683361661
,6C:B2:FD:CE:31:0C,xl,0.00,1683361650
,6C:B2:FD:CE:31:0C,xl,0.00,1683361715
,6C:B2:FD:CE:31:0C,xl,0.00,1683361776
,6C:B2:FD:CE:31:0C,xl,0.00,1683361836
,6C:B2:FD:CE:31:0C,xl,0.00,1683361897
,6C:B2:FD:CE:31:0C,deg_c,16.75,1683361961
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683361961
,6C:B2:FD:CE:31:0C,xl,0.00,1683361957
,6C:B2:FD:CE:31:0C,xl,0.00,1683362017
,6C:B2:FD:CE:31:0C,xl,0.00,1683362077
,6C:B2:FD:CE:31:0C,xl,0.00,1683362138
,6C:B2:FD:CE:31:0C,xl,0.00,1683362199
,6C:B2:FD:CE:31:0C,deg_c,18.00,1683362261
,6C:B2:FD:CE:31:0C,vbatt,3.80,1683362261
,6C:B2:FD:CE:31:0C,xl,0.00,1683362260
,6C:B2:FD:CE:31:0C,xl,0.00,1683362320
,6C:B2:FD:CE:31:0C,xl,0.00,1683362380
,6C:B2:FD:CE:31:0C,xl,0.00,1683362441
,6C:B2:FD:CE:31:0C,xl,0.00,1683362501
,6C:B2:FD:CE:31:0C,deg_c,18.00,1683362561
,6C:B2:FD:CE:31:0C,vbatt,3.80,1683362561
,6C:B2:FD:CE:31:0C,xl,0.00,1683362562
,6C:B2:FD:CE:31:0C,xl,0.00,1683362622
,6C:B2:FD:CE:31:0C,xl,0.00,1683362682
,6C:B2:FD:CE:31:0C,xl,0.00,1683362742
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683362861
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683362861
,6C:B2:FD:CE:31:0C,xl,0.00,1683362807
,6C:B2:FD:CE:31:0C,xl,0.00,1683362880
,6C:B2:FD:CE:31:0C,xl,0.00,1683362944
,6C:B2:FD:CE:31:0C,xl,0.00,1683363006
,6C:B2:FD:CE:31:0C,xl,0.00,1683363071
,6C:B2:FD:CE:31:0C,deg_c,16.75,1683363161
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683363161
,6C:B2:FD:CE:31:0C,xl,0.00,1683363136
,6C:B2:FD:CE:31:0C,xl,0.00,1683363200
,6C:B2:FD:CE:31:0C,xl,0.00,1683363263
,6C:B2:FD:CE:31:0C,xl,0.00,1683363325
,6C:B2:FD:CE:31:0C,xl,0.00,1683363385
,6C:B2:FD:CE:31:0C,deg_c,16.25,1683363461
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683363461
,6C:B2:FD:CE:31:0C,xl,0.00,1683363447
,6C:B2:FD:CE:31:0C,xl,0.00,1683363509
,6C:B2:FD:CE:31:0C,xl,0.00,1683363571
,6C:B2:FD:CE:31:0C,xl,0.00,1683363645
,6C:B2:FD:CE:31:0C,deg_c,17.25,1683363761
,6C:B2:FD:CE:31:0C,vbatt,3.79,1683363761
,6C:B2:FD:CE:31:0C,xl,0.00,1683363712
,6C:B2:FD:CE:31:0C,xl,0.00,1683363774
,6C:B2:FD:CE:31:0C,xl,0.00,1683363848
,6C:B2:FD:CE:31:0C,xl,0.00,1683363917
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683364061
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683364061
,6C:B2:FD:CE:31:0C,xl,0.00,1683364032
,6C:B2:FD:CE:31:0C,xl,0.00,1683364096
,6C:B2:FD:CE:31:0C,xl,0.00,1683364158
,6C:B2:FD:CE:31:0C,xl,0.00,1683364239
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683364361
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683364361
,6C:B2:FD:CE:31:0C,xl,0.00,1683364305
,6C:B2:FD:CE:31:0C,xl,0.00,1683364366
,6C:B2:FD:CE:31:0C,xl,0.00,1683364441
,6C:B2:FD:CE:31:0C,xl,0.00,1683364533
,6C:B2:FD:CE:31:0C,xl,0.00,1683364597
,6C:B2:FD:CE:31:0C,deg_c,16.50,1683364661
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683364661
,6C:B2:FD:CE:31:0C,xl,0.00,1683364657
,6C:B2:FD:CE:31:0C,xl,0.00,1683364718
,6C:B2:FD:CE:31:0C,xl,0.00,1683364802
,6C:B2:FD:CE:31:0C,deg_c,16.75,1683364961
,6C:B2:FD:CE:31:0C,vbatt,3.80,1683364961
,6C:B2:FD:CE:31:0C,xl,0.00,1683364940
,6C:B2:FD:CE:31:0C,xl,0.00,1683365003
,6C:B2:FD:CE:31:0C,xl,0.00,1683365063
,6C:B2:FD:CE:31:0C,xl,0.00,1683365123
,6C:B2:FD:CE:31:0C,xl,0.00,1683365186
,6C:B2:FD:CE:31:0C,deg_c,18.00,1683365261
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683365261
,6C:B2:FD:CE:31:0C,xl,0.00,1683365250
,6C:B2:FD:CE:31:0C,xl,0.00,1683365311
,6C:B2:FD:CE:31:0C,xl,0.00,1683365396
,6C:B2:FD:CE:31:0C,xl,0.00,1683365477
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683365561
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683365561
,6C:B2:FD:CE:31:0C,xl,0.00,1683365539
,6C:B2:FD:CE:31:0C,xl,0.00,1683365610
,6C:B2:FD:CE:31:0C,xl,0.00,1683365759
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683365861
,6C:B2:FD:CE:31:0C,vbatt,3.79,1683365861
,6C:B2:FD:CE:31:0C,xl,0.00,1683365820
,6C:B2:FD:CE:31:0C,xl,0.00,1683365886
,6C:B2:FD:CE:31:0C,xl,0.00,1683365949
,6C:B2:FD:CE:31:0C,xl,0.00,1683366012
,6C:B2:FD:CE:31:0C,xl,0.00,1683366097
,6C:B2:FD:CE:31:0C,deg_c,16.75,1683366161
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683366161
,6C:B2:FD:CE:31:0C,xl,0.00,1683366193
,6C:B2:FD:CE:31:0C,xl,0.00,1683366292
,6C:B2:FD:CE:31:0C,xl,0.00,1683366357
,6C:B2:FD:CE:31:0C,deg_c,16.50,1683366461
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683366461
,6C:B2:FD:CE:31:0C,xl,0.00,1683366427
,6C:B2:FD:CE:31:0C,xl,0.00,1683366490
,6C:B2:FD:CE:31:0C,xl,0.00,1683366593
,6C:B2:FD:CE:31:0C,xl,0.00,1683366654
,6C:B2:FD:CE:31:0C,deg_c,17.75,1683366761
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683366761
,6C:B2:FD:CE:31:0C,xl,0.00,1683366714
,6C:B2:FD:CE:31:0C,xl,0.00,1683366776
,6C:B2:FD:CE:31:0C,xl,0.00,1683366848
,6C:B2:FD:CE:31:0C,xl,0.00,1683366911
,6C:B2:FD:CE:31:0C,xl,0.00,1683366993
,6C:B2:FD:CE:31:0C,deg_c,19.00,1683367061
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683367061
,6C:B2:FD:CE:31:0C,xl,0.00,1683367063
,6C:B2:FD:CE:31:0C,xl,0.00,1683367150
,6C:B2:FD:CE:31:0C,xl,0.00,1683367211
,6C:B2:FD:CE:31:0C,deg_c,18.75,1683367361
,6C:B2:FD:CE:31:0C,vbatt,3.80,1683367361
,6C:B2:FD:CE:31:0C,xl,0.00,1683367307
,6C:B2:FD:CE:31:0C,xl,0.00,1683367375
,6C:B2:FD:CE:31:0C,xl,0.00,1683367487
,6C:B2:FD:CE:31:0C,xl,0.00,1683367548
,6C:B2:FD:CE:31:0C,deg_c,19.00,1683367661
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683367661
,6C:B2:FD:CE:31:0C,xl,0.00,1683367621
,6C:B2:FD:CE:31:0C,xl,0.00,1683367681
,6C:B2:FD:CE:31:0C,xl,0.00,1683367743
,6C:B2:FD:CE:31:0C,xl,0.00,1683367813
,6C:B2:FD:CE:31:0C,xl,0.00,1683367873
,6C:B2:FD:CE:31:0C,deg_c,19.50,1683367961
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683367961
,6C:B2:FD:CE:31:0C,xl,0.00,1683367935
,6C:B2:FD:CE:31:0C,xl,0.00,1683367995
,6C:B2:FD:CE:31:0C,xl,0.00,1683368063
,6C:B2:FD:CE:31:0C,xl,0.00,1683368137
,6C:B2:FD:CE:31:0C,deg_c,20.00,1683368261
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683368261
,6C:B2:FD:CE:31:0C,xl,0.00,1683368205
,6C:B2:FD:CE:31:0C,xl,0.00,1683368266
,6C:B2:FD:CE:31:0C,xl,0.00,1683368326
,6C:B2:FD:CE:31:0C,xl,0.00,1683368388
,6C:B2:FD:CE:31:0C,xl,0.00,1683368448
,6C:B2:FD:CE:31:0C,deg_c,19.75,1683368561
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683368561
,6C:B2:FD:CE:31:0C,xl,0.00,1683368510
,6C:B2:FD:CE:31:0C,xl,0.00,1683368571
,6C:B2:FD:CE:31:0C,xl,0.00,1683368631
,6C:B2:FD:CE:31:0C,xl,0.00,1683368691
,6C:B2:FD:CE:31:0C,xl,0.00,1683368751
,6C:B2:FD:CE:31:0C,deg_c,19.50,1683368861
