subject,my_mac,data_type,data_value,local_time
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683329545
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329488
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329549
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329610
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329681
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329741
,6C:B2:FD:CE:2D:F5,deg_c,28.00,1683329845
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683329845
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329821
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329940
,6C:B2:FD:CE:2D:F5,xl,0.00,1683330015
,6C:B2:FD:CE:2D:F5,xl,0.00,1683330077
,6C:B2:FD:CE:2D:F5,deg_c,29.75,1683330145
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683330145
,6C:B2:FD:CE:2D:F5,xl,0.00,1683330147
,6C:B2:FD:CE:2D:F5,xl,0.00,1683330345
,6C:B2:FD:CE:2D:F5,deg_c,30.00,1683330445
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683330445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683330406
,6C:B2:FD:CE:2D:F5,xl,0.00,1683330466
,6C:B2:FD:CE:2D:F5,xl,0.00,1683330528
,6C:B2:FD:CE:2D:F5,xl,0.00,1683330651
,6C:B2:FD:CE:2D:F5,deg_c,30.75,1683330745
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683330745
,6C:B2:FD:CE:2D:F5,xl,0.00,1683330747
,6C:B2:FD:CE:2D:F5,xl,0.00,1683330858
,6C:B2:FD:CE:2D:F5,xl,0.00,1683330919
,6C:B2:FD:CE:2D:F5,xl,0.00,1683330980
,6C:B2:FD:CE:2D:F5,deg_c,30.00,1683331045
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683331045
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331041
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331101
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331161
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331221
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331283
,6C:B2:FD:CE:2D:F5,deg_c,24.00,1683331345
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683331345
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331344
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331404
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331465
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331525
,6C:B2:FD:CE:2D:F5,deg_c,23.50,1683331645
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683331645
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331585
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331646
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331706
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331766
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331826
,6C:B2:FD:CE:2D:F5,deg_c,23.50,1683331945
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683331945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331888
,6C:B2:FD:CE:2D:F5,xl,0.00,1683331949
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332011
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332071
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332132
,6C:B2:FD:CE:2D:F5,deg_c,22.00,1683332245
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683332245
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332192
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332252
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332312
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332373
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332433
,6C:B2:FD:CE:2D:F5,deg_c,21.50,1683332545
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683332545
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332494
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332555
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332615
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332676
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332736
,6C:B2:FD:CE:2D:F5,deg_c,21.50,1683332845
,6C:B2:FD:CE:2D:F5,vbatt,3.68,1683332845
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332796
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332857
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332917
,6C:B2:FD:CE:2D:F5,xl,0.00,1683332977
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333038
,6C:B2:FD:CE:2D:F5,deg_c,22.25,1683333145
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683333145
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333098
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333158
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333219
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333279
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333340
,6C:B2:FD:CE:2D:F5,deg_c,22.25,1683333445
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683333445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333400
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333460
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333521
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333581
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333642
,6C:B2:FD:CE:2D:F5,deg_c,20.75,1683333745
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683333745
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333702
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333762
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333823
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333883
,6C:B2:FD:CE:2D:F5,xl,0.00,1683333944
,6C:B2:FD:CE:2D:F5,deg_c,20.00,1683334045
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683334045
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334004
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334064
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334125
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334187
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334251
,6C:B2:FD:CE:2D:F5,deg_c,22.00,1683334345
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683334345
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334311
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334371
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334432
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334492
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334552
,6C:B2:FD:CE:2D:F5,deg_c,21.25,1683334645
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683334645
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334613
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334673
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334733
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334794
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334854
,6C:B2:FD:CE:2D:F5,deg_c,21.25,1683334945
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683334945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334914
,6C:B2:FD:CE:2D:F5,xl,0.00,1683334977
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335040
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335100
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335161
,6C:B2:FD:CE:2D:F5,deg_c,22.00,1683335245
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683335245
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335221
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335282
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335342
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335403
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335479
,6C:B2:FD:CE:2D:F5,deg_c,21.75,1683335545
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683335545
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335541
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335606
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335667
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335727
,6C:B2:FD:CE:2D:F5,deg_c,22.00,1683335845
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683335845
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335788
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335849
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335911
,6C:B2:FD:CE:2D:F5,xl,0.00,1683335977
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336040
,6C:B2:FD:CE:2D:F5,deg_c,26.75,1683336145
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683336145
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336101
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336166
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336227
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336287
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336351
,6C:B2:FD:CE:2D:F5,deg_c,27.00,1683336445
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683336445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336413
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336482
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336542
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336617
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336678
,6C:B2:FD:CE:2D:F5,deg_c,24.00,1683336745
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683336745
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336738
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336799
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336860
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336920
,6C:B2:FD:CE:2D:F5,xl,0.00,1683336981
,6C:B2:FD:CE:2D:F5,deg_c,24.00,1683337045
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683337045
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337042
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337102
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337163
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337223
,6C:B2:FD:CE:2D:F5,deg_c,24.00,1683337345
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683337345
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337375
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337505
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337569
,6C:B2:FD:CE:2D:F5,deg_c,23.50,1683337645
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683337645
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337629
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337694
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337755
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337816
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337877
,6C:B2:FD:CE:2D:F5,deg_c,23.00,1683337945
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683337945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683337938
,6C:B2:FD:CE:2D:F5,xl,0.00,1683338034
,6C:B2:FD:CE:2D:F5,xl,0.00,1683338095
,6C:B2:FD:CE:2D:F5,xl,0.00,1683338156
,6C:B2:FD:CE:2D:F5,deg_c,22.00,1683338245
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683338245
,6C:B2:FD:CE:2D:F5,xl,0.00,1683338216
,6C:B2:FD:CE:2D:F5,xl,0.00,1683338278
,6C:B2:FD:CE:2D:F5,xl,0.00,1683338362
,6C:B2:FD:CE:2D:F5,xl,0.00,1683338449
,6C:B2:FD:CE:2D:F5,deg_c,24.50,1683338545
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683338545
,6C:B2:FD:CE:2D:F5,xl,0.00,1683338548
,6C:B2:FD:CE:2D:F5,xl,0.00,1683338609
,6C:B2:FD:CE:2D:F5,xl,0.00,1683338670
,6C:B2:FD:CE:2D:F5,xl,0.00,1683338731
,6C:B2:FD:CE:2D:F5,deg_c,26.25,1683338845
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683338845
,6C:B2:FD:CE:2D:F5,xl,0.00,1683338900
,6C:B2:FD:CE:2D:F5,xl,0.00,1683338962
,6C:B2:FD:CE:2D:F5,xl,0.00,1683339043
,6C:B2:FD:CE:2D:F5,deg_c,23.75,1683339145
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683339145
,6C:B2:FD:CE:2D:F5,xl,0.00,1683339104
,6C:B2:FD:CE:2D:F5,xl,0.00,1683339171
,6C:B2:FD:CE:2D:F5,xl,0.00,1683339232
,6C:B2:FD:CE:2D:F5,xl,0.00,1683339363
,6C:B2:FD:CE:2D:F5,deg_c,23.25,1683339445
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683339445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683339442
,6C:B2:FD:CE:2D:F5,xl,0.00,1683339502
,6C:B2:FD:CE:2D:F5,xl,0.00,1683339588
,6C:B2:FD:CE:2D:F5,xl,0.00,1683339670
,6C:B2:FD:CE:2D:F5,deg_c,26.75,1683339745
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683339745
,6C:B2:FD:CE:2D:F5,xl,0.00,1683339730
,6C:B2:FD:CE:2D:F5,xl,0.00,1683339790
,6C:B2:FD:CE:2D:F5,xl,0.00,1683339961
,6C:B2:FD:CE:2D:F5,deg_c,28.75,1683340045
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683340045
,6C:B2:FD:CE:2D:F5,xl,0.00,1683340107
,6C:B2:FD:CE:2D:F5,xl,0.00,1683340193
,6C:B2:FD:CE:2D:F5,deg_c,28.00,1683340345
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683340345
,6C:B2:FD:CE:2D:F5,xl,0.00,1683340355
,6C:B2:FD:CE:2D:F5,xl,0.00,1683340466
,6C:B2:FD:CE:2D:F5,deg_c,28.25,1683340645
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683340645
,6C:B2:FD:CE:2D:F5,xl,0.00,1683340594
,6C:B2:FD:CE:2D:F5,xl,0.00,1683340662
,6C:B2:FD:CE:2D:F5,xl,0.00,1683340755
,6C:B2:FD:CE:2D:F5,xl,0.00,1683340818
,6C:B2:FD:CE:2D:F5,deg_c,29.00,1683340945
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683340945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683340894
,6C:B2:FD:CE:2D:F5,xl,0.00,1683340955
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341020
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341082
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341142
,6C:B2:FD:CE:2D:F5,deg_c,30.75,1683341245
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683341245
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341218
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341278
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341339
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341399
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341459
,6C:B2:FD:CE:2D:F5,deg_c,24.00,1683341545
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683341545
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341520
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341581
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341641
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341702
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341762
,6C:B2:FD:CE:2D:F5,deg_c,21.25,1683341845
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683341845
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341823
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341883
,6C:B2:FD:CE:2D:F5,xl,0.00,1683341943
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342004
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342065
,6C:B2:FD:CE:2D:F5,deg_c,20.00,1683342145
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683342145
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342125
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342185
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342246
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342306
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342366
,6C:B2:FD:CE:2D:F5,deg_c,19.00,1683342445
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683342445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342426
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342487
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342547
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342608
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342669
,6C:B2:FD:CE:2D:F5,deg_c,18.50,1683342745
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683342745
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342730
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342790
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342850
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342910
,6C:B2:FD:CE:2D:F5,xl,0.00,1683342970
,6C:B2:FD:CE:2D:F5,deg_c,20.50,1683343045
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683343045
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343031
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343091
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343152
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343213
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343273
,6C:B2:FD:CE:2D:F5,deg_c,19.00,1683343345
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683343345
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343334
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343394
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343454
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343515
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343576
,6C:B2:FD:CE:2D:F5,deg_c,19.00,1683343645
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683343645
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343638
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343699
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343759
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343820
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343881
,6C:B2:FD:CE:2D:F5,deg_c,19.75,1683343945
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683343945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683343945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344006
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344068
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344128
,6C:B2:FD:CE:2D:F5,deg_c,20.00,1683344245
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683344245
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344190
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344251
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344311
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344371
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344432
,6C:B2:FD:CE:2D:F5,deg_c,20.00,1683344545
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683344545
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344492
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344552
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344613
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344674
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344734
,6C:B2:FD:CE:2D:F5,deg_c,18.75,1683344845
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683344845
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344795
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344855
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344915
,6C:B2:FD:CE:2D:F5,xl,0.00,1683344977
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345038
,6C:B2:FD:CE:2D:F5,deg_c,20.00,1683345145
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683345145
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345098
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345158
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345219
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345279
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345340
,6C:B2:FD:CE:2D:F5,deg_c,20.25,1683345445
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683345445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345400
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345460
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345521
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345581
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345641
,6C:B2:FD:CE:2D:F5,deg_c,23.25,1683345744
,6C:B2:FD:CE:2D:F5,vbatt,3.71,1683345744
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345702
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345770
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345891
,6C:B2:FD:CE:2D:F5,xl,0.00,1683345971
,6C:B2:FD:CE:2D:F5,deg_c,22.50,1683346044
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683346044
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346034
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346095
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346156
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346225
,6C:B2:FD:CE:2D:F5,deg_c,23.75,1683346344
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683346344
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346299
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346373
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346452
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346516
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346577
,6C:B2:FD:CE:2D:F5,deg_c,22.75,1683346644
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683346644
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346637
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346698
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346762
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346842
,6C:B2:FD:CE:2D:F5,deg_c,24.50,1683346944
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683346944
,6C:B2:FD:CE:2D:F5,xl,0.00,1683346930
,6C:B2:FD:CE:2D:F5,xl,0.00,1683347037
,6C:B2:FD:CE:2D:F5,xl,0.00,1683347145
,6C:B2:FD:CE:2D:F5,deg_c,23.75,1683347244
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683347244
,6C:B2:FD:CE:2D:F5,xl,0.00,1683347210
,6C:B2:FD:CE:2D:F5,xl,0.00,1683347270
,6C:B2:FD:CE:2D:F5,xl,0.00,1683347398
,6C:B2:FD:CE:2D:F5,xl,0.00,1683347462
,6C:B2:FD:CE:2D:F5,deg_c,26.25,1683347544
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683347544
,6C:B2:FD:CE:2D:F5,xl,0.00,1683347537
,6C:B2:FD:CE:2D:F5,xl,0.00,1683347666
,6C:B2:FD:CE:2D:F5,xl,0.00,1683347734
,6C:B2:FD:CE:2D:F5,deg_c,27.25,1683347844
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683347844
,6C:B2:FD:CE:2D:F5,deg_c,27.25,1683348144
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683348144
,6C:B2:FD:CE:2D:F5,xl,0.00,1683348094
,6C:B2:FD:CE:2D:F5,xl,0.00,1683348173
,6C:B2:FD:CE:2D:F5,xl,0.00,1683348302
,6C:B2:FD:CE:2D:F5,xl,0.00,1683348367
,6C:B2:FD:CE:2D:F5,deg_c,26.75,1683348444
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683348444
,6C:B2:FD:CE:2D:F5,xl,0.00,1683348497
,6C:B2:FD:CE:2D:F5,xl,0.00,1683348557
,6C:B2:FD:CE:2D:F5,xl,0.00,1683348620
,6C:B2:FD:CE:2D:F5,xl,0.00,1683348682
,6C:B2:FD:CE:2D:F5,deg_c,27.00,1683348744
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683348744
,6C:B2:FD:CE:2D:F5,xl,0.00,1683348744
,6C:B2:FD:CE:2D:F5,xl,0.00,1683348805
,6C:B2:FD:CE:2D:F5,xl,0.00,1683348866
,6C:B2:FD:CE:2D:F5,xl,0.00,1683348926
,6C:B2:FD:CE:2D:F5,deg_c,24.00,1683349044
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683349044
,6C:B2:FD:CE:2D:F5,xl,0.00,1683348987
,6C:B2:FD:CE:2D:F5,xl,0.00,1683349047
,6C:B2:FD:CE:2D:F5,xl,0.00,1683349108
,6C:B2:FD:CE:2D:F5,xl,0.00,1683349168
,6C:B2:FD:CE:2D:F5,xl,0.00,1683349228
,6C:B2:FD:CE:2D:F5,deg_c,20.75,1683349344
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683349344
,6C:B2:FD:CE:2D:F5,xl,0.00,1683349289
,6C:B2:FD:CE:2D:F5,xl,0.00,1683349350
,6C:B2:FD:CE:2D:F5,xl,0.00,1683349415
,6C:B2:FD:CE:2D:F5,xl,0.00,1683349475
,6C:B2:FD:CE:2D:F5,xl,0.00,1683349535
,6C:B2:FD:CE:2D:F5,deg_c,22.00,1683349644
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683349644
,6C:B2:FD:CE:2D:F5,xl,0.00,1683349606
,6C:B2:FD:CE:2D:F5,xl,0.00,1683349682
,6C:B2:FD:CE:2D:F5,xl,0.00,1683349767
,6C:B2:FD:CE:2D:F5,deg_c,21.25,1683349944
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683349944
,6C:B2:FD:CE:2D:F5,xl,0.00,1683349941
,6C:B2:FD:CE:2D:F5,xl,0.00,1683350043
,6C:B2:FD:CE:2D:F5,xl,0.00,1683350182
,6C:B2:FD:CE:2D:F5,deg_c,20.25,1683350244
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683350244
,6C:B2:FD:CE:2D:F5,xl,0.00,1683350257
,6C:B2:FD:CE:2D:F5,xl,0.00,1683350418
,6C:B2:FD:CE:2D:F5,deg_c,21.25,1683350544
,6C:B2:FD:CE:2D:F5,vbatt,3.69,1683350544
